temp,humidity,rainfall,yield
36.1129,151.3778,46.6428,64.4309
39.6979,130.7474,37.3128,56.7152
24.9196,199.0071,29.7489,62.1517
31.6979,67.5481,30.1194,38.0787
23.8035,254.0047,23.7100,69.7970
17.4019,142.7933,87.8036,77.6810
26.9853,123.9440,85.8377,75.8032
37.5430,127.3816,56.5303,65.0043
28.7604,204.8916,27.5875,63.4002
27.1581,197.1692,85.7200,90.4413
25.9802,153.6040,82.8273,79.9285
28.7675,178.8610,67.9096,78.3572
24.5469,259.8940,78.5795,98.6326
33.3655,242.2432,52.3399,84.6282
16.9070,156.5101,40.9051,56.8266
39.2216,279.5730,49.6256,92.4939
20.1950,138.1356,62.0302,64.7007
34.0033,92.5920,55.0106,56.2247
28.4965,47.4134,45.6301,40.8466
38.2048,67.3515,80.8007,65.3321
39.7842,203.0630,56.2045,80.6501
21.1260,173.0368,25.7392,53.8148
35.3154,39.2695,62.3701,49.6336
20.6972,143.4161,76.3036,73.0442
18.7199,46.0858,46.2517,37.9590
42.9089,121.4188,44.2759,59.2944
19.9317,72.9127,54.0619,47.5930
21.8440,146.5954,55.5724,63.6585
18.9097,258.9781,50.8460,82.8915
29.1088,89.3085,49.7770,51.4828
42.5882,291.8225,51.2386,96.7603
22.9217,149.6684,71.7905,72.7055
31.2556,52.2597,26.0071,32.8321
27.3438,200.1094,56.7957,76.6229
25.0803,259.9997,51.9862,85.5171
32.1646,143.6601,36.1894,56.4761
31.7668,267.2934,66.0534,96.0154
25.7810,231.7018,46.1400,77.1447
40.5169,34.3018,25.5527,31.7918
16.5952,256.4931,88.6831,100.6187
17.5572,34.2564,67.7577,45.9973
44.7234,115.6746,33.7628,53.4333
37.4305,279.3776,36.9872,85.5983
39.1179,80.6644,54.8607,55.2986
33.0810,2.8070,57.5078,39.2396
27.5958,128.1574,94.1758,80.9981
33.8768,282.4064,80.5423,106.9155
17.7775,127.3374,23.7348,42.6681
37.7331,32.2297,38.6671,37.0994
31.2223,125.9197,94.3728,81.7370
43.7020,296.0301,89.0788,116.8560
34.1243,60.5754,78.5559,61.6303
19.5508,274.0992,74.0276,97.6989
29.3265,35.5729,62.1151,46.9701
16.7347,32.2512,52.8462,37.8937
37.3629,14.4857,62.2268,45.2194
30.0549,48.2246,85.6593,61.4911
26.0896,282.5993,51.8645,90.2790
44.0565,246.4068,28.6398,76.8182
43.2180,100.0571,24.3814,45.1675
43.5850,41.7851,57.4368,50.1509
21.6291,168.2624,85.3970,82.8397
36.8571,37.0247,70.9898,53.9570
43.3615,202.2997,48.3700,77.6534
32.1261,264.9745,39.8334,82.5494
21.4248,156.9553,65.6882,70.6626
39.5344,69.5637,23.2317,37.3889
41.3975,94.3881,80.1651,71.3794
36.0971,114.5957,52.7638,60.1301
23.8066,288.0576,73.3330,101.4200
20.7208,257.9929,32.1358,73.8827
33.7281,163.7115,68.9446,77.3330
29.4840,205.0057,42.2441,70.9684
35.0635,29.3150,48.0864,40.4253
18.3510,54.8129,65.9017,49.4187
19.0774,165.2103,82.9126,80.2216
25.8867,37.8710,48.4373,39.5588
22.7628,6.0706,49.3789,32.7324
33.5802,31.5696,52.8177,42.7968
26.0262,31.1540,72.9445,50.5109
35.5191,222.3367,84.9407,97.5934
38.0640,254.9898,91.3731,108.1037
20.6150,244.1985,91.0206,100.5345
42.5947,297.3606,79.4486,111.9748
38.6148,265.7960,68.8968,99.1920
33.8034,128.0873,45.6907,58.6038
42.2679,134.6749,88.6765,83.9536
22.9761,92.3528,30.1332,40.4300
27.6514,65.4994,33.8468,38.3187
17.5736,237.5220,32.4502,69.0016
28.6855,191.3710,83.6946,88.7271
30.1920,42.0840,84.0111,59.4800
33.4820,210.3333,31.4234,67.8230
16.9212,58.1235,92.3179,62.8600
15.9740,123.8955,43.7559,51.4493
27.5967,267.6451,63.1507,93.3834
20.6740,19.3525,69.7747,44.9601
37.7637,111.4773,20.0203,43.6347
35.0621,6.9972,48.2302,36.0331
24.7748,133.8665,67.8955,68.1535
16.3735,203.0980,80.6638,85.8635
20.4733,0.1497,45.8669,29.1054
35.7504,196.8745,67.6897,83.9448
44.7049,194.5273,60.4120,82.5229
24.7938,272.1210,49.0962,86.4104
39.0599,132.6696,38.4550,57.4794
41.0129,47.7423,74.0062,58.8554
16.4454,204.6105,74.8808,83.2961
42.4866,115.6294,39.0570,55.4004
28.9861,52.0551,23.6345,30.9241
43.9273,188.3018,91.8508,96.7639
31.1567,34.3309,36.3408,34.3836
22.0543,47.4118,70.5793,51.3883
44.2400,220.0577,45.5424,80.0547
22.2991,206.7343,44.8375,70.4554
41.4743,179.7220,81.8925,89.3330
20.1939,235.9823,84.6488,95.5790
35.2430,45.0754,66.6603,52.9181
27.3387,23.3216,30.2650,27.9984
44.1605,297.6911,20.1005,82.8366
20.5432,154.5605,49.2162,61.6832
27.2638,290.7445,70.9107,101.7834
34.1933,178.0474,67.0347,79.3848
44.3286,213.2088,91.5347,101.7077
24.1159,88.7693,71.6914,60.8343
26.9061,260.2534,81.0042,100.6246
28.8538,115.9610,81.4698,72.5832
22.5810,263.5512,29.1299,74.0495
39.5206,85.4381,39.4945,48.6911
17.7599,177.4029,92.1618,86.8894
36.1437,234.6970,28.9225,72.2438
31.0179,235.2374,20.4281,66.5669
22.2578,236.7186,55.1379,81.5900
29.7849,298.8254,25.0168,81.2090
39.8985,287.1452,84.2257,111.5114
28.3632,60.8101,22.9770,32.1595
18.6569,110.8255,73.8363,64.6803
16.2241,154.8584,73.3156,72.4967
38.3339,218.1947,74.9417,92.6100
24.9130,203.0220,24.3827,60.2696
42.9373,202.2782,37.1964,71.9350
33.5144,84.8080,84.2413,69.1366
28.0885,101.2468,39.5951,48.4734
31.9339,61.6543,58.5547,51.1884
28.7140,264.0773,85.1093,103.9843
42.1743,125.6562,65.0576,70.3123
28.7407,140.3775,76.7575,75.0765
18.1219,287.3819,63.5206,94.6733
32.9126,274.9475,38.0454,83.8860
33.6894,83.8227,39.5632,46.6530
37.9599,266.4430,85.7959,107.5745
42.9985,164.4721,63.4032,77.4956
28.2925,196.2776,26.7879,61.1372
25.5623,128.7902,31.7311,49.2923
29.7231,295.3156,27.5174,81.7388
42.0060,205.2391,53.2403,80.2697
44.3995,105.1744,94.8990,81.8042
44.1371,171.1982,85.1567,90.0591
21.8909,260.4850,79.2427,98.2856
29.9069,19.3354,89.3448,57.5116
22.7842,65.7107,75.0516,57.5032
26.0395,2.1446,82.9185,49.7000
15.9505,47.6364,92.4228,60.5238
19.8180,164.3425,71.5577,74.5928
26.9123,112.2763,37.4730,49.2655
25.9411,148.3695,78.5640,76.7383
23.3650,145.6127,55.4149,63.8395
21.9093,56.5142,29.2361,32.4937
37.4687,246.6652,26.1433,73.6453
23.8365,102.9175,66.0892,60.7791
36.1963,251.4380,68.6174,95.4552
26.0588,58.4164,42.1650,40.5834
39.0594,102.9341,28.7493,46.6793
20.0170,192.6513,93.7661,91.4184
19.7281,99.8337,64.4014,58.0859
35.3902,64.6974,82.0000,64.5565
42.4475,282.2863,34.6503,86.5167
19.2896,135.3807,46.9256,56.3258
17.2111,275.2965,30.1314,75.2883
43.0391,295.6612,63.6515,103.8697
18.5198,110.0909,41.2905,48.2194
22.5110,103.9108,74.3702,64.7206
42.8848,62.5687,28.3795,39.5689
39.0875,153.2873,36.3688,60.5681
25.2827,64.6868,78.5654,59.8049
43.6358,74.1596,28.6982,42.2718
32.0415,227.1192,65.1339,87.6032
17.1674,131.2158,65.1005,63.9436
36.0920,64.6390,73.0635,60.2872
31.1183,89.4385,65.6499,60.0482
32.1776,58.1054,62.9782,52.7635
44.8231,72.1512,84.1975,69.9759
19.5754,224.1967,76.6072,89.0156
34.7039,256.0887,87.6451,105.4515
28.7622,286.3253,39.8341,85.8108
23.1568,297.1666,72.1966,102.4786
35.8063,122.1669,87.9133,79.1319
35.0464,20.0410,53.3702,41.2072
40.6949,180.8639,40.3785,68.5705
41.3661,20.7650,92.6421,62.8839
31.8546,209.0735,77.6853,90.2137
24.7672,211.1121,41.6804,70.4928
30.8874,44.4093,92.5352,64.4157
25.7777,228.6584,54.9342,80.9321
23.3207,78.6036,69.9987,57.7163
31.5473,114.1471,51.4884,58.0378
34.7380,18.4283,70.6539,49.4340
32.7171,129.3445,56.6314,63.9998
43.6326,91.1855,52.1036,57.3787
23.9591,191.4427,23.8884,57.4205
26.1703,80.7630,38.1790,43.0932
35.0293,185.6707,48.8438,72.0648
33.0108,90.2611,28.6418,42.2764
15.0559,70.6667,78.7602,58.0302
24.3686,222.6733,64.3120,84.0012
22.6129,92.4945,52.4477,51.5066
40.1974,63.4277,78.5790,64.0343
40.9875,287.4337,66.5644,103.0652
23.5168,256.9571,66.9462,91.9196
18.0621,143.8240,45.0442,56.7055
21.1561,22.3554,79.6977,50.6667
20.2971,159.4292,38.5086,57.2293
22.1231,10.5566,24.4511,20.9738
22.0393,249.3906,42.2708,77.6253
29.3952,127.1620,60.5424,64.5221
24.5892,64.2583,25.6857,33.0713
31.7947,229.3065,92.2573,101.5283
25.3240,49.5680,91.3570,63.1893
39.4403,208.7511,31.6949,69.4298
43.5238,191.8001,76.8985,89.8664
27.1176,48.4091,29.8453,32.7397
16.4841,199.2914,90.2626,89.9348
22.1873,234.6504,66.3809,86.7767
18.0557,233.2504,29.5900,66.8618
25.3429,181.0417,42.5293,65.0758
34.3534,28.8852,83.0789,57.6225
30.5672,51.3477,73.7510,56.3152
22.2863,89.2725,88.0747,68.5777
38.0178,281.1960,49.8781,92.5836
18.9444,28.7556,42.7369,32.8029
21.8459,164.8392,34.4318,56.7375
35.2814,267.7087,28.9685,78.6104
20.9170,131.4572,38.6714,51.9023
35.3629,264.3315,80.1606,103.5555
44.3082,96.8804,78.6422,71.9897
39.9406,132.7003,21.1023,49.0734
19.8003,178.7701,46.4412,64.9147
30.6150,195.3343,69.5270,83.0149
27.6696,117.7994,45.1638,54.4427
44.7501,137.9950,23.2457,52.6469
43.9320,183.7630,54.6371,77.2508
18.8134,255.4387,64.7753,89.1194
42.2619,106.9760,70.0877,69.1176
20.8026,167.8545,92.7529,86.1881
24.5835,227.6236,47.8931,76.8463
25.6022,288.6372,81.5220,106.1691
23.6047,36.3624,79.6273,54.1675
40.5973,23.8557,76.6404,55.2705
24.8980,11.1745,60.6489,40.0288
39.5022,63.7862,88.8283,69.0220
44.8313,158.7823,25.5205,57.9661
40.2228,50.5645,36.3027,40.3311
25.3843,74.1832,35.7145,40.3092
36.3376,49.1718,21.1048,31.2881
31.0177,263.9237,94.2700,109.2250
38.5955,261.7366,22.4423,75.1471
19.5929,138.7857,30.8190,49.0445
34.1440,98.4998,59.3979,59.6421
38.2100,276.7466,30.7171,82.1709
37.8369,189.0396,80.9152,89.6166
43.9078,48.8339,48.8026,47.3404
16.7523,243.0601,29.2528,68.2641
25.3734,93.1936,49.5635,51.0325
29.2966,258.6060,38.7614,79.8909
24.2929,160.6750,75.0920,76.9689
24.2937,207.8759,49.0724,73.3995
20.2839,213.4779,85.9388,91.7502
39.3885,14.2567,45.4074,37.3716
42.2421,221.1060,48.5513,81.1695
17.4698,69.4218,72.3142,55.2824
19.6470,228.9886,33.2410,68.3123
21.8536,92.4869,73.8600,61.9834
30.2696,28.0627,41.6365,35.5117
38.7352,181.4166,25.5995,60.7036
17.1437,296.7517,87.4187,108.2028
34.1044,7.4248,59.1604,41.2965
19.4801,5.0294,73.7996,43.7497
44.1437,55.1211,28.4776,38.5061
41.9632,40.6768,41.9568,41.7027
43.4875,218.3988,57.0574,85.2547
18.1849,180.9785,53.8801,68.5913
29.6411,24.7247,87.3744,57.5244
19.9574,34.8655,87.2094,56.5650
33.0107,228.3977,91.5298,101.3476
21.9822,63.7916,20.3895,29.5477
38.1189,43.8556,26.5914,33.5025
34.3201,16.7742,31.2110,29.2564
32.1481,237.8097,87.9015,101.1571
39.7568,282.3499,29.0043,82.8992
30.0082,252.6344,44.1740,81.6163
23.0956,4.2630,24.4515,20.0070
33.6212,74.6096,33.5848,41.8007
43.7119,242.4368,78.4017,100.8018
33.0348,232.4642,53.9734,83.3900
33.8886,55.3145,34.2095,38.3342
43.0425,231.3804,83.8784,101.1280
30.4583,93.8721,39.7585,47.7912
44.8907,296.4835,61.4650,103.4964
19.7899,272.9566,94.3093,107.6829
31.1112,262.9853,30.9632,77.4120
21.3870,140.2253,86.6158,77.7691
28.5998,159.2251,54.1200,67.4850
20.1172,204.8308,83.3791,88.6909
21.6759,50.4766,72.7534,52.9748
21.3240,167.0724,91.6889,85.6561
24.6009,230.0624,78.8176,92.8016
19.0382,16.2892,31.9638,24.9512
39.2803,67.4355,64.7851,57.6637
21.6203,249.7555,86.5503,99.7123
27.4971,123.0848,27.9831,46.8576
15.4817,47.7428,42.6518,35.5190
18.1464,88.1212,44.0536,45.0950
41.8882,215.7759,68.2189,89.8311
40.1148,186.3056,92.2932,95.4422
40.2277,179.4749,58.3132,77.1199
27.3406,121.9490,75.0335,70.1087
19.2459,219.3854,61.4322,80.3669
18.2368,226.3326,68.8661,85.1706
33.1681,217.4372,87.7866,97.3311
39.8458,239.4596,69.4788,94.5851
42.0034,82.9026,48.4550,53.4090
23.6619,273.3391,28.1280,75.8304
24.6308,101.9632,20.3596,37.9617
18.0263,83.1186,69.7190,56.8911
38.2323,197.6424,65.1440,83.5702
23.2707,288.9704,35.8143,82.6825
29.4279,76.8677,30.5753,39.4896
42.8669,56.9862,51.1782,49.8464
37.5665,15.3693,54.6287,41.6582
16.5821,140.9623,52.7201,59.5272
15.2446,271.4103,38.5596,78.1352
38.6222,270.0923,86.3772,108.7937
31.5750,231.6662,39.1383,75.3749
36.6100,75.3538,63.4203,57.7639
19.7045,146.3264,46.1720,58.2626
41.1614,34.7400,50.8459,44.7194
38.1997,173.3494,63.7240,77.9918
41.7252,288.7165,77.2043,108.8630
25.2329,225.2041,89.9757,97.5985
23.2712,132.1627,27.8140,47.3209
19.5519,197.4966,37.7703,64.2501
42.9027,172.4094,49.2881,71.9967
20.3049,197.0210,42.4367,66.7140
18.5795,17.6023,57.0329,37.6107
20.7803,189.7991,41.5294,64.9586
38.1415,170.6732,87.7165,89.4353
41.6859,296.7161,64.1909,103.9444
39.3274,21.3060,78.1611,55.1400
31.8972,111.2091,50.3894,57.0056
44.8165,254.2695,56.2914,92.4446
17.0656,122.3923,22.0074,40.6019
41.0158,297.3651,40.3478,91.9516
27.8314,22.8227,54.9728,40.4004
28.6537,7.3871,73.4343,46.7907
18.8278,220.5198,55.7431,77.6239
16.0030,285.1895,91.8186,107.7481
24.4988,16.0908,28.6686,24.9021
20.2456,208.8942,66.5453,81.1251
29.5002,134.2058,44.2635,57.8229
19.4199,150.9121,49.4644,60.7406
19.1378,212.3274,78.2458,87.3298
41.3094,67.5340,69.2818,60.5405
42.6388,156.1977,53.1853,70.6238
43.9265,202.3725,68.3855,87.8452
35.4151,52.1500,82.8440,62.4765
38.1305,117.6265,38.0064,53.9677
40.0735,141.7556,56.4380,68.5922
34.7677,20.5035,94.6151,61.8386
24.9073,296.3787,22.7752,78.1355
19.6916,1.0850,56.5190,34.3840
22.1182,32.0959,91.6375,58.8734
40.2124,200.4935,63.8935,84.1092
35.8829,14.4653,56.8153,42.0656
28.6739,281.7393,53.5644,91.7322
15.8822,289.5381,63.7187,94.5316
22.9861,143.5478,72.5654,71.8881
36.8669,175.0994,64.8436,78.5018
30.3716,264.6185,26.4907,75.2805
28.0660,68.6613,56.7835,50.5438
24.4104,125.5319,91.3434,78.1012
33.2080,265.9851,52.9099,89.6143
43.9916,107.4437,63.4144,66.3934
42.0337,278.3760,52.9704,94.7705
15.9149,205.2923,21.5392,56.6025
29.4286,222.2326,29.5923,68.0713
24.8841,196.6383,39.2366,66.4112
30.3181,226.1541,65.2771,86.9648
33.1864,257.0622,54.6735,88.7051
21.0008,283.6014,87.2192,106.6301
38.4470,60.6783,59.2734,53.3065
29.2520,293.1200,86.2355,110.5174
44.7602,245.9961,56.0746,90.6646
15.7538,155.9217,73.0872,72.4541
20.6916,123.6153,53.5584,57.7097
35.6889,126.7716,74.7994,73.4607
35.8554,181.5271,94.3747,94.2494
32.4656,210.6843,51.8464,77.7997
44.1588,206.1225,35.0168,71.9805
27.4595,69.1546,20.1579,32.1477
27.5111,166.4824,94.4732,88.7864
42.3143,160.9860,80.5458,85.1644
31.1533,60.8813,47.8331,45.4388
25.6118,119.6810,47.2111,55.2253
36.5681,178.0560,31.1684,62.1658
33.5901,269.6701,21.5555,74.7888
24.1923,103.7065,48.9171,52.4576
23.9379,76.1837,53.6068,49.2215
26.8684,28.1466,39.4838,33.4317
17.1486,182.0002,41.6914,62.3903
43.2785,222.9528,83.0314,99.0898
20.4906,59.6261,84.7059,60.4253
20.8147,185.1283,71.1431,78.8416
34.4112,290.3000,72.3005,104.5336
36.7274,206.5976,77.8206,91.2481
37.1051,180.0756,70.7083,82.5008
26.2523,18.7882,82.4290,52.8478
41.1999,295.8178,22.2051,82.6261
31.3200,140.4637,77.3798,76.1786
28.1576,150.5296,70.0459,73.5762
39.3116,238.9203,27.6039,73.3795
22.3068,139.2674,89.6469,79.3690
40.8056,151.7114,33.7606,59.4643
31.1649,246.6938,61.6814,89.5289
42.0017,64.0182,21.8544,36.3314
21.0484,58.1740,88.1399,62.0193
43.0819,91.4898,88.7559,75.6005
35.6363,162.8266,86.1808,86.3466
33.5499,188.8525,94.1001,94.8855
27.6620,241.1941,34.1276,73.6012
43.6894,105.8055,92.1909,80.3634
28.3176,63.5807,61.5397,51.9813
29.9563,123.8395,61.8391,64.6744
38.4449,52.0430,50.5033,47.1937
23.5453,81.1530,34.8356,40.7120
23.7449,20.2906,90.2753,56.3192
38.2589,22.1867,86.7403,59.2852
18.8574,62.7995,93.5828,65.0085
39.6889,99.7306,66.2417,64.9737
33.7553,283.0694,79.4376,106.4593
31.1725,145.6886,56.4137,66.6963
21.8733,37.8363,25.9169,27.0877
38.5910,55.7233,84.8218,65.1329
39.1486,77.7097,68.2608,61.4169
29.4883,271.4764,29.3431,77.8133
26.6751,109.2501,82.4070,71.0561
22.3849,280.3702,65.2812,95.4301
37.6270,24.8472,73.2414,52.8783
34.1836,258.9194,86.3120,105.1950
21.1989,136.7840,88.8818,78.1574
38.8340,268.3163,34.9197,82.7733
41.4662,223.2620,65.7039,89.9442
16.7774,78.4774,71.1332,56.2953
38.1726,116.8378,68.4180,69.0283
40.5841,213.7001,62.8540,86.3423
44.7452,69.9298,79.4852,67.1521
22.1280,204.2548,38.1033,66.5410
26.1301,170.4862,45.9155,64.8940
43.9857,102.0318,83.8538,75.5290
17.8205,206.7472,46.5220,69.9566
30.7112,278.2715,90.9591,110.3472
30.2023,271.7546,63.4737,95.1485
33.1964,160.9693,30.8005,57.5531
24.9238,217.6572,24.4402,63.2287
42.7775,117.7673,68.4198,70.5966
23.1018,70.1306,51.4106,46.6620
34.4909,195.8728,20.2938,59.6687
29.8778,84.0696,92.4572,72.0059
23.0002,83.4942,32.9756,40.0867
20.6656,219.5001,67.3631,83.7813
43.6969,263.8542,36.9130,84.3364
31.8387,153.9634,65.1459,72.9173
33.1257,13.3901,33.5756,29.4035
38.4869,214.0710,24.1368,66.4287
17.4368,226.3564,41.1004,71.0525
36.4129,281.2682,82.9773,108.6662
19.9542,164.9025,73.0252,75.4794
37.2144,173.7421,93.5051,92.6653
19.2399,214.2567,92.5015,94.8741
39.9748,151.7350,76.7584,80.7186
35.4305,61.9223,88.3612,67.1942
26.5767,244.0738,58.3736,85.9746
25.7650,190.3245,25.0117,58.3002
19.4684,84.8297,31.8571,38.7350
42.1216,290.3211,90.6905,116.0460
18.5559,248.7892,22.7765,66.7128
29.1623,104.3306,53.6294,56.4295
22.0956,4.6158,85.7266,50.4151
44.8898,287.6642,25.2969,83.6482
32.5753,31.5940,93.3720,62.7774
19.4875,98.9202,46.3265,48.7936
35.0269,55.2889,28.8838,36.0078
44.7483,268.5472,27.3519,80.8099
33.1513,100.4363,82.6333,71.3493
28.7214,82.1833,67.8487,58.9774
23.7981,135.8916,70.3772,69.5064
17.7637,298.4334,44.3345,87.1830
21.8474,156.4918,62.1635,68.9343
31.6086,8.9995,92.2905,57.4277
37.6136,188.4817,42.8690,70.4149
41.3379,164.5402,63.1172,76.8680
38.8114,23.2609,45.0745,38.8328
18.7640,254.3492,69.5836,91.2908
38.2038,26.3914,78.3408,55.9098
32.4481,18.3923,85.3489,56.0873
29.0732,222.4010,84.7319,95.5682
32.1829,143.7142,27.4304,52.1129
15.2423,16.4476,70.0708,42.8976
17.0319,161.7268,85.9225,80.4162
30.7755,117.9996,62.7247,64.1949
20.2086,221.1917,61.1062,80.8540
31.3662,13.4110,55.0315,39.6078
25.6264,105.8484,92.2459,74.9806
42.2224,146.6093,68.6864,76.3318
43.4905,165.7687,90.5623,91.4821
44.3935,211.7080,81.5121,96.4157
41.9681,111.5534,85.5282,77.6652
44.5767,65.2071,44.4784,48.6537
36.1844,125.2174,26.1039,48.9508
43.8163,84.6935,26.6372,43.4022
34.2538,213.8367,55.9770,81.0320
39.2764,14.3796,43.4384,36.3780
18.9573,283.3283,66.4921,95.5989
35.4780,265.4404,54.0051,90.7340
42.9331,97.1562,81.7054,73.1639
31.2014,31.5692,70.6527,51.0006
20.6046,197.4972,41.9100,66.6358
30.8067,284.9089,54.7384,93.5930
36.2082,278.9102,89.9810,111.6350
38.0937,28.2941,63.2792,48.7265
30.7111,127.1235,67.7799,68.5280
21.5210,177.6949,68.6436,76.3171
42.8007,249.4599,21.9757,73.7200
38.2085,140.5168,63.1720,71.1519
23.1207,141.8739,69.6098,70.1159
39.3544,171.9245,64.1358,78.2591
25.4359,285.8896,52.1321,90.8747
24.3729,81.4747,63.0446,55.1291
40.8923,193.8278,77.5333,89.7999
41.1971,288.8981,86.1639,113.2207
26.9544,135.9773,29.0720,49.8178
15.2677,97.1654,57.3654,52.6961
20.5970,87.5072,22.7792,35.0701
42.2789,195.8796,21.6935,62.7063
41.9625,140.9962,91.9576,86.7668
28.6003,252.6951,49.8577,84.0480
24.1235,77.0256,37.1972,41.2408
24.0824,299.4482,86.2391,110.2339
41.9158,268.0340,23.7158,78.0395
24.7420,108.4780,69.2194,63.7279
30.3474,257.4068,50.2138,85.6925
36.9303,299.7516,49.9731,96.0160
21.2844,298.6992,57.5046,94.8775
22.6152,94.7288,84.6366,68.0486
25.7419,155.4994,81.1968,79.4208
34.6267,152.4124,22.8228,52.2819
39.5247,209.0984,39.5087,73.4314
31.4012,21.9241,89.1689,58.3896
18.9879,246.5547,87.7329,98.8738
28.3874,58.3470,77.6062,58.9887
18.8307,138.8260,61.6178,64.2233
17.6489,179.0003,79.0702,80.6298
32.6885,142.3873,34.3455,55.4568
43.6864,20.9001,27.4012,30.9865
40.1284,111.0398,90.7843,79.6386
38.2341,133.6268,94.1923,85.2917
36.8117,146.9028,56.1522,68.5002
41.9138,292.6531,86.2149,114.2122
37.5851,126.4971,39.0188,56.0843
33.8063,183.3274,31.6688,62.6418
25.9404,34.9653,26.9622,28.2563
18.0283,67.3818,93.0394,65.4046
28.8310,19.0449,50.7402,37.8284
42.7435,142.6955,39.4341,61.0792
32.4930,150.5647,89.6258,84.6737
20.5351,276.4874,92.7267,107.8214
34.4707,206.1197,23.6054,63.3679
28.9639,66.8365,68.2893,56.2011
42.9414,19.8854,92.6686,63.1938
19.8282,34.2123,30.0798,27.8308
36.3604,18.6755,79.0543,54.1704
35.4481,289.6219,36.7100,86.9138
44.5062,211.7922,54.8306,83.1256
31.9474,23.3471,43.4960,36.0016
41.1472,47.4391,50.4190,47.0415
15.7414,213.7725,76.0843,85.5191
18.6868,68.0730,47.2772,42.8592
25.3782,163.7378,69.8141,75.2680
33.5798,45.0349,52.9637,45.5628
28.4724,265.0820,39.2973,81.2068
21.0809,167.1692,45.5509,62.5335
32.6761,90.6584,92.8485,74.3588
32.0010,272.4313,46.9364,87.5547
30.7334,157.1182,56.9589,69.1231
17.7167,163.1625,29.4960,52.6955
42.8108,118.9664,89.7204,81.4967
32.7677,37.5192,32.2934,33.4809
22.9198,65.3805,92.5624,66.2332
35.6225,142.0819,82.4505,80.3284
24.5372,213.2557,58.2937,79.1592
30.1757,61.3731,41.4570,42.0558
25.2340,46.6490,64.4702,49.1351
41.4118,156.1164,36.2945,61.7941
44.8194,38.5549,68.0989,55.2063
19.8355,130.9881,26.0481,45.1723
15.7074,167.7623,26.2883,51.4088
21.5797,146.5860,65.6377,68.6099
32.6986,270.2160,58.3416,93.0236
20.2185,19.8010,46.4797,33.2656
39.3445,270.8081,50.1851,91.0575
27.2601,187.6961,23.6023,57.5184
33.3160,46.8781,27.5907,33.1658
28.6685,31.1957,81.6761,55.6778
42.0998,249.4376,74.4525,99.7437
16.0541,7.7206,78.5987,45.6597
36.8791,173.9777,32.4122,62.0653
34.5652,263.3313,90.7532,108.4124
34.4855,279.3521,32.8941,82.6631
27.4197,185.5138,92.8554,91.7564
15.4703,289.4284,64.4975,94.7755
35.6772,197.9114,34.4760,67.5234
39.8841,281.0115,89.7663,113.0507
17.5569,256.7233,36.4599,74.8417
28.2485,11.8149,28.7633,25.2192
19.8778,121.5996,32.7666,46.6665
33.3281,120.8045,48.7452,58.5319
38.5681,97.6456,23.1071,42.6531
35.0012,299.6602,88.3755,114.6201
24.5418,44.3910,57.1376,44.8096
19.1920,72.1793,52.7286,46.5577
38.8280,28.6154,71.4285,53.0857
24.7175,171.6106,59.8189,71.6468
15.6642,250.3908,87.0638,98.3093
32.1426,67.0983,60.5923,53.3586
22.4003,169.1496,68.4504,74.7752
40.2362,58.7261,42.6506,45.1414
19.2977,18.7505,85.9882,52.5335
28.0440,36.2734,82.0153,56.6755
22.5939,126.4647,89.4211,76.7817
35.6880,61.7571,44.4054,45.2606
31.4559,27.1647,51.6446,40.6920
38.7296,123.8058,90.8631,81.8116
28.7584,198.9714,66.0006,81.4221
15.1443,172.1241,59.4426,68.6894
21.4559,153.5262,67.9248,71.1044
44.9747,139.3759,89.2072,85.9712
27.1603,151.4922,68.8615,72.8773
33.6071,263.1469,72.2767,98.8499
42.1479,9.3182,73.4588,51.2374
15.6157,140.1108,48.7343,57.0740
34.7882,263.0656,50.4301,88.2646
23.6513,156.6164,49.3913,63.1143
23.3774,66.8808,88.3656,64.5722
21.7455,70.7340,69.4703,55.4056
39.6819,191.2081,93.5020,96.8972
26.1884,237.4807,25.3482,68.0267
17.0135,256.0869,73.8849,93.2639
17.9055,152.2918,35.1159,53.3880
19.4584,246.8850,58.9835,84.7063
41.9678,76.1797,29.4944,42.5735
27.8233,171.4093,20.0838,52.6708
42.4815,236.7259,32.7259,76.4526
39.5244,273.5403,71.4332,102.2820
40.1365,235.2929,51.6444,84.9217
23.6050,260.5856,36.7693,77.5833
23.1394,266.2123,70.4608,95.4147
31.8021,80.9332,25.1796,38.3171
27.5377,97.0320,29.0253,42.1803
30.2718,240.5072,90.3190,102.3425
16.5961,279.0750,45.2887,83.4382
44.1477,243.4786,83.2622,103.5711
16.7451,66.6708,70.3041,53.5097
20.3649,297.6193,87.8387,109.5527
35.3460,190.4624,77.7339,87.5633
19.6650,143.5416,37.7910,53.5034
18.2061,289.5230,70.1728,98.4528
19.6086,268.9161,48.6584,83.9950
16.8576,177.2637,68.8142,74.9171
22.5396,109.2515,57.7464,57.4854
23.1336,140.5620,44.0853,57.0951
29.9587,165.1677,82.2601,83.1512
28.1617,181.8103,61.4871,75.5541
29.2114,211.1407,77.7940,89.8885
33.4812,177.8490,54.1838,72.7061
21.9288,261.3503,93.6527,105.6751
19.0411,30.0438,60.8380,42.1401
41.3663,284.4487,75.2760,106.9376
34.0182,58.0391,53.9089,48.7678
16.8199,84.2161,79.5718,61.6751
43.8315,252.2826,91.7015,109.4567
